"label","youtube_id","time_start","time_end","split","is_cc"
"catching or throwing baseball","k3diSXLBpV4",18,28,"train",0
"catching or throwing baseball","iQerCqy37Ms",1,11,"train",0
"catching or throwing baseball","9fjdPBzAqS4",0,10,"train",0
"catching or throwing baseball","7EuQlzhki_Y",16,26,"train",0
"catching or throwing baseball","2YjE6XCkkSc",21,31,"train",0
"catching or throwing baseball","SDAmcqTuDJI",4,14,"train",0
"catching or throwing baseball","jW6TbcMBAmQ",10,20,"train",0
"catching or throwing baseball","7Y7OdxyGYZc",2,12,"train",0
"catching or throwing baseball","rnfTvf9cpXE",0,10,"train",0
"catching or throwing baseball","mHp7Qja9azk",2,12,"train",0
"catching or throwing baseball","JMuVH3-kREU",69,79,"train",0
"catching or throwing baseball","ZSWSwYLHCxk",4,14,"train",0
"catching or throwing baseball","bzd_giFrMVw",0,10,"train",0
"catching or throwing baseball","wX36XDCMX5w",64,74,"train",0
"catching or throwing baseball","5mqCCqaGYD4",4,14,"train",0
"catching or throwing baseball","SQWEMOT16NI",0,10,"train",0
"catching or throwing baseball","9svndiONcD8",73,83,"train",0
"catching or throwing baseball","_RoL5n54yfU",54,64,"train",0
"catching or throwing baseball","8MA_iIWs2Jc",5,15,"train",0
"catching or throwing baseball","oP6vTQaVuSo",5,15,"train",0
"catching or throwing baseball","1EaQEYibFek",21,31,"train",0
"catching or throwing frisbee","VrOm02cOyyg",18,28,"train",0
"catching or throwing frisbee","7dzuei-o50k",2,12,"train",0
"catching or throwing frisbee","7GTqvD903tM",0,10,"train",0
"catching or throwing frisbee","UUQ-QfhIYqc",2,12,"train",0
"catching or throwing frisbee","aCeBkn7hjbM",29,39,"train",0
"catching or throwing frisbee","lUS_47Jo6O0",4,14,"train",0
"catching or throwing frisbee","zAIT39l0eac",5,15,"train",0
"catching or throwing frisbee","xKaVyGwhz_4",4,14,"train",0
"catching or throwing frisbee","AEyI3BI_HC4",15,25,"train",0
"catching or throwing frisbee","mqPQA2lAgYA",3,13,"train",0
"catching or throwing frisbee","aK7b_kiY-jQ",13,23,"train",0
"catching or throwing frisbee","wbxI6hd2HcA",4,14,"train",0
"catching or throwing frisbee","NvqUvAm34qY",182,192,"train",0
"catching or throwing frisbee","DkSTSrBm_yw",9,19,"train",0
"catching or throwing frisbee","BRLQtyigHPY",3,13,"train",0
"catching or throwing frisbee","us-OlfTQXYQ",1,11,"train",0
"catching or throwing frisbee","x1H_KSx0JhI",29,39,"train",0
"catching or throwing frisbee","mYvKZKsUptE",66,76,"train",0
"catching or throwing frisbee","6OnKUCmp98s",1,11,"train",0
"catching or throwing frisbee","LNv4RruKNQ4",4,14,"train",0
"catching or throwing frisbee","5VPM9pXZsFo",2,12,"train",0
"catching or throwing frisbee","BwinQkeGXlA",4,14,"train",0
"catching or throwing frisbee","85XBMkz9AY8",1,11,"train",0
"catching or throwing frisbee","E3mw-0O4SyA",4,14,"train",0
"catching or throwing frisbee","AfUu4Z8gjSY",22,32,"train",0
"catching or throwing frisbee","Ct2co8ElDIs",43,53,"train",0
"catching or throwing frisbee","aQ6Qlj2rGT4",0,10,"train",0
"catching or throwing frisbee","pIMAYZvpzBc",37,47,"train",0
"catching or throwing frisbee","nikVYm1Il78",53,63,"train",0
"catching or throwing frisbee","I_Jmv1wNSxE",181,191,"train",0
"catching or throwing frisbee","opCtvUUB_08",3,13,"train",0
"catching or throwing frisbee","iGgu6LkV8X8",0,10,"train",0
"catching or throwing frisbee","SDJh_gAf9rA",0,10,"train",0
"catching or throwing frisbee","CQqMZNu_rcI",0,10,"train",0
"catching or throwing frisbee","FEJpW18qSJA",5,15,"train",0
"catching or throwing frisbee","rwPwM_g1rHI",15,25,"train",0
"catching or throwing frisbee","RwDI4ywnUqQ",0,10,"train",0
"catching or throwing frisbee","oadHECuBJec",3,13,"train",0
"catching or throwing frisbee","RIceoOlXxzE",80,90,"train",0
"catching or throwing frisbee","dS7J0pRhXtI",16,26,"train",0
"catching or throwing frisbee","1D06NZGD3x8",13,23,"train",0
"catching or throwing frisbee","L1Mi9KR4gdw",0,10,"train",0
"catching or throwing frisbee","fLpT63HCOI8",14,24,"train",0
"catching or throwing frisbee","iFrW2KC3oZo",15,25,"train",0
"catching or throwing frisbee","h5lE1z3Gdrs",2,12,"train",0
"catching or throwing frisbee","Nrd_CXlAsvk",190,200,"train",0
"catching or throwing frisbee","qwBklo5ckXs",6,16,"train",0
"catching or throwing frisbee","Mf1CsONPYpc",28,38,"train",0
"catching or throwing frisbee","M9R9FKofUAw",0,10,"train",0
"catching or throwing frisbee","DMseS2eaPTA",27,37,"train",0
"catching or throwing softball","YZIl1XdrdHI",95,105,"train",0
"catching or throwing softball","mTrlysED9Jg",0,10,"train",0
"catching or throwing softball","v2j0ci53WeY",5,15,"train",0
"catching or throwing softball","3R-1x4pPBBQ",12,22,"train",0
"catching or throwing softball","kNafoQGgUw4",29,39,"train",0
"catching or throwing softball","yUg4f9WQV28",5,15,"train",0
"catching or throwing softball","x6dM_6-_rag",22,32,"train",0
"catching or throwing softball","fPJnvoEKGYM",13,23,"train",0
"catching or throwing softball","UWCFV9I8BU0",1,11,"train",0
"catching or throwing softball","1pwt2Dm7Drc",3,13,"train",0
"catching or throwing softball","LxlSxY5j2jI",28,38,"train",1
"catching or throwing softball","f4yN-4QeM78",3,13,"train",1
"catching or throwing softball","g3yb-sCRrBs",1,11,"train",0
"catching or throwing softball","HkSLa36V_WY",15,25,"train",0
"catching or throwing softball","32sk9GPUaMI",4,14,"train",0
"catching or throwing softball","vHmF991VkSQ",4,14,"train",0
"catching or throwing softball","9V12UTUlZis",11,21,"train",0
"catching or throwing softball","ccjKMLBUzys",25,35,"train",0
"catching or throwing softball","i4IqIg5kbmU",1,11,"train",0
"catching or throwing softball","uSw470Clkr4",28,38,"train",0
"catching or throwing softball","wdEPAhJqn70",0,10,"train",0
"catching or throwing softball","cqC2iX7aIKg",229,239,"train",0
"catching or throwing softball","_T66J08-9e0",1,11,"train",0
"catching or throwing softball","hjWvyPinCRo",2,12,"train",0
"catching or throwing softball","IeC3ljSaNxw",5,15,"train",0
"catching or throwing softball","7BAGCXoC_no",63,73,"train",0
"catching or throwing softball","izsvSgKRvyQ",15,25,"train",0
"catching or throwing softball","N9pqY0kCxfk",1,11,"train",0
"catching or throwing softball","VWd0LzWOIsM",0,10,"train",0
"catching or throwing softball","dRdRi3B1GqQ",2,12,"train",0
"catching or throwing softball","QmQxDmA6_s4",0,10,"train",1
"catching or throwing softball","N7hjjOncI2c",119,129,"train",0
"catching or throwing softball","JJCTZf9iXBE",1,11,"train",0
"catching or throwing softball","tIstHc2Wbws",3,13,"train",0
"catching or throwing softball","LltBB3myniM",1,11,"train",0
"catching or throwing softball","OPWKEbrdMt0",2,12,"train",0
"catching or throwing softball","0C5ugWQ-hkE",83,93,"train",0
"catching or throwing softball","3j31jGicWMQ",2,12,"train",0
"catching or throwing softball","4i1b6NQ9NKs",1,11,"train",0
"catching or throwing softball","KlK_RTimm_s",12,22,"train",0
"catching or throwing softball","SkBZIrQs7jc",0,10,"train",0
"catching or throwing softball","5WOaCV-Wlyo",2,12,"train",0
"catching or throwing softball","yOr-3voausk",18,28,"train",0
"catching or throwing softball","YLZd1zrB8ck",3,13,"train",0
"catching or throwing softball","VQvid2joVE8",32,42,"train",0
"catching or throwing softball","_Vl8xPrfpjU",99,109,"train",0
"catching or throwing softball","joKSoiRcLEQ",2,12,"train",1
"catching or throwing softball","De-KBqhi7dU",3,13,"train",0
"catching or throwing softball","taQHlvbDOoA",13,23,"train",0
"catching or throwing softball","24aLmnb145c",0,10,"train",0
"celebrating","A69wnCBk3Jw",208,218,"train",0
"celebrating","NQDmjzf8Yhk",37,47,"train",1
"celebrating","tKeO0KZJhcs",47,57,"train",0
"celebrating","cTUJ0l9BAKQ",3,13,"train",0
"celebrating","pMqQA7W9LO8",3,13,"train",0
"celebrating","qb25yk2BwTc",87,97,"train",0
"celebrating","Fv6W2GFxze8",65,75,"train",0
"celebrating","uY5gmMnqYYk",90,100,"train",1
"celebrating","72JfQ4TaEqA",11,21,"train",0
"celebrating","ZFeYVEQUzLI",142,152,"train",0
"celebrating","KWmhXlr3MRo",196,206,"train",0
"celebrating","MqwbUYy7tR4",192,202,"train",0
"celebrating","vy41xhalxjY",170,180,"train",0
"celebrating","FzdJiypbN5Q",66,76,"train",0
"celebrating","IgbhBnkDrVs",60,70,"train",0
"celebrating","k9wobAsJkqA",73,83,"train",0
"celebrating","JaQoHGJShFY",17,27,"train",0
"celebrating","6yS58rXmypc",4,14,"train",0
"celebrating","Rn1_k-3dUOw",210,220,"train",0
"celebrating","l32TrAZbgp8",62,72,"train",0
"celebrating","Q-Zv0ycE-gg",136,146,"train",0
"celebrating","MrMHW_hQHV4",23,33,"train",0
"celebrating","PcBiFAHWTX8",148,158,"train",0
"celebrating","SUklCrACK6Y",0,10,"train",0
"celebrating","8oeUJyrhh3E",0,10,"train",0
"celebrating","0Ch-juHKRx0",65,75,"train",0
"celebrating","uYpQrQKB_uw",0,10,"train",0
"celebrating","MspM0aus0To",38,48,"train",0
"celebrating","ltOTiETA07w",2,12,"train",0
"celebrating","W--ia8nZRjA",23,33,"train",0
"celebrating","SlhHyNXqgUI",31,41,"train",0
"celebrating","UKG-AVLsH7M",71,81,"train",0
"celebrating","EGihSS4aHUE",37,47,"train",0
"celebrating","KU1ChQxMzlg",67,77,"train",0
"celebrating","J3-k-mXSLJQ",131,141,"train",0
"celebrating","rPOzmWWs9Mc",20,30,"train",0
"celebrating","eKQ2f1s44to",38,48,"train",0
"celebrating","u9n3gi4sOGA",0,10,"train",0
"celebrating","Uq36icwOY7o",20,30,"train",1
"celebrating","fLf0c5WUEWg",1,11,"train",1
"celebrating","89TFFmO1ZXQ",0,10,"train",1
"celebrating","LHwcauYJd-U",45,55,"train",1
"celebrating","KPsgs6FE3T8",34,44,"train",0
"celebrating","eFpLzv5ovnQ",512,522,"train",0
"celebrating","jqPMvNmbzTQ",44,54,"train",0
"celebrating","pEubWovSYZU",135,145,"train",1
"celebrating","Usuxm5bQACA",399,409,"train",0
"celebrating","qvPGFHQ1sxQ",79,89,"train",0
"celebrating","6zEmg_K4iNo",8,18,"train",0
"celebrating","Gdr5c6HR3GA",258,268,"train",0
"changing oil","6zlJW3koEYs",206,216,"train",0
"changing oil","W3JzRNLNxyY",7,17,"train",0
"changing oil","Vmyx3dD9VAo",9,19,"train",0
"changing oil","JK98h3oY6PQ",426,436,"train",0
"changing oil","HLHzuG6x-UY",310,320,"train",0
"changing oil","ywXLNgK0U_Q",662,672,"train",0
"changing oil","5CP3rQlUOaE",22,32,"train",0
"changing oil","Wjy1QGBqsck",265,275,"train",0
"changing oil","f-Jpi7PfGT8",37,47,"train",0
"changing oil","7OGHVuZ2iWc",209,219,"train",0
"changing oil","H6hbU1cstUo",165,175,"train",0
"changing oil","eE3l6EvrQRY",6,16,"train",0
"changing oil","Lv23rE4p35E",48,58,"train",0
"changing oil","s4aJW7cwFs0",487,497,"train",0
"changing oil","OkvoydDTCag",90,100,"train",0
"changing oil","eqa8Hw7mquQ",181,191,"train",0
"changing oil","hmKiCLfBDXg",33,43,"train",0
"changing oil","pFmzxWK1frg",170,180,"train",0
"changing oil","ploG2TmaXWY",70,80,"train",0
"changing oil","6ON42uKrda0",15,25,"train",0
"changing oil","2uXaKuAyikM",168,178,"train",0
"changing oil","maSx_YcmKaE",66,76,"train",0
"changing oil","zrP2c3xDg68",210,220,"train",0
"changing oil","QJb5USxk1i8",297,307,"train",0
"changing oil","shgpDgPQ9og",158,168,"train",0
"changing oil","jHtjPkEcfjM",231,241,"train",0
"changing oil","ieQzow-ZxNY",38,48,"train",0
"changing oil","-aUcsA8bUQ0",73,83,"train",0
"changing oil","OMzuRADXHX0",177,187,"train",0
"changing oil","CIeToAZ6Gvg",85,95,"train",0
"changing oil","wcfFv5Q-NXU",69,79,"train",0
"changing oil","icl69yuQW9w",6,16,"train",0
"changing oil","7alselGYehg",7,17,"train",0
"changing oil","MaxL809orZo",1,11,"train",0
"changing oil","bYpnhdXaJLk",195,205,"train",0
"changing oil","QY0dB5XvPMY",4,14,"train",0
"changing oil","5KcR_eWEpfE",527,537,"train",0
"changing oil","sI6a_DxWmT8",194,204,"train",0
"changing oil","bLC56elntfk",7,17,"train",0
"changing oil","0_WgApUz7Fw",398,408,"train",0
"changing oil","Qyl_tM4oSvM",51,61,"train",0
"changing oil","POUQ1t_GSoM",147,157,"train",0
"changing oil","yVkTrR4MxD8",182,192,"train",0
"changing oil","z10TP8l5lkA",9,19,"train",0
"changing oil","R3OOtIKVSlE",23,33,"train",0
"changing oil","ti4qIYWmF98",184,194,"train",0
"changing oil","Ms9oJEvsIYU",623,633,"train",0
"changing oil","3DAc2E3Za9s",76,86,"train",0
"changing oil","LAYdnFNPSN0",53,63,"train",0
"changing oil","ubSKIBB3BDo",657,667,"train",0
"changing wheel","4F2J-ESGoxY",27,37,"train",0
"changing wheel","1NlFT4HqIJ0",184,194,"train",0
"changing wheel","QwCYTkJd1Qg",18,28,"train",0
"changing wheel","LmZ-AT7JUyk",37,47,"train",0
"changing wheel","k7huzuaFf2g",4,14,"train",0
"changing wheel","SkVe9zHoPXc",35,45,"train",0
"changing wheel","KeS6bpWQAEg",14,24,"train",0
"changing wheel","b3SCXsOsGio",677,687,"train",0
"changing wheel","LQv4mWvpQh0",108,118,"train",0
"changing wheel","x5YQ1Lq53Pk",348,358,"train",0
"changing wheel","uvWwCPr9i9E",72,82,"train",0
"changing wheel","sUEHYpPPfso",67,77,"train",0
"changing wheel","EpardEPULfA",466,476,"train",0
"changing wheel","hkKo1ZfuQHw",90,100,"train",0
"changing wheel","2OSUhsn1klQ",113,123,"train",0
"changing wheel","FN8kFgmMhTU",38,48,"train",0
"changing wheel","tDiBEAEtlEU",6,16,"train",0
"changing wheel","Z73BF79KXHM",1,11,"train",0
"changing wheel","Y9d8DYCRmLE",102,112,"train",0
"changing wheel","dAiqJJKezPE",24,34,"train",0
"changing wheel","Mxa8sU2OHz8",111,121,"train",0
"changing wheel","I_wYiXYuQe4",0,10,"train",0
"changing wheel","LiEXcn8xom8",21,31,"train",0
"changing wheel","muv3lYdghms",13,23,"train",0
"changing wheel","GmD-VOk4nOU",513,523,"train",0
"changing wheel","gGXI1P3n8Hc",55,65,"train",0
"changing wheel","cExJ-MtZHJ4",7,17,"train",0
"changing wheel","i0gRgF6uFRo",432,442,"train",0
"changing wheel","VPQsD9HC4mE",4,14,"train",0
"changing wheel","beuFzNx1_qI",113,123,"train",0
"changing wheel","dpVWZgV22_I",4,14,"train",0
"changing wheel","AU5P7xKMC9E",4,14,"train",0
"changing wheel","Y8Xi3_SAQ8c",432,442,"train",0
"changing wheel","aebg_FW7UfE",141,151,"train",0
"changing wheel","8Av_GKMjC1c",244,254,"train",0
"changing wheel","DmiHN7Ld_LY",56,66,"train",0
"changing wheel","y90SIGEapZA",33,43,"train",0
"changing wheel","-B2CPFQLtu0",130,140,"train",0
"changing wheel","ta9y0aT9zt0",148,158,"train",0
"changing wheel","Kx06n-zeR54",195,205,"train",0
"changing wheel","RBEC2IswfBo",20,30,"train",0
"changing wheel","jLXNnePyUGw",119,129,"train",0
"changing wheel","DOao2gLMuxw",0,10,"train",0
"changing wheel","_2KXAVB4M5o",8,18,"train",0
"changing wheel","7oB2FST66IQ",34,44,"train",0
"changing wheel","Td4BVn9ebSE",375,385,"train",0
"changing wheel","RlmzpGpNi_U",16,26,"train",0
"changing wheel","6hdhgsmwk90",9,19,"train",0
"changing wheel","wy9JsLUOSjg",31,41,"train",0
"changing wheel","CTIAisNnF6s",166,176,"train",0
"checking tires","jBFYCNWxWqs",1,11,"train",0
"checking tires","ChjYCBcAQC4",20,30,"train",0
"checking tires","64wfuv1LDnY",43,53,"train",0
"checking tires","CiybXAacA94",47,57,"train",0
"checking tires","a8VzIlmkG9M",39,49,"train",0
"checking tires","VZLoh1JCnSo",56,66,"train",0
"checking tires","7D8poqrB2Fw",59,69,"train",0
"checking tires","JvVnZfWLenQ",11,21,"train",0
"checking tires","ns5LCwCp4bA",50,60,"train",0
"checking tires","j0zuEi4_MI4",35,45,"train",0
"checking tires","gQlwls_SOYY",106,116,"train",0
"checking tires","FYJkx65jTvk",34,44,"train",0
"checking tires","MR8j2qMKq6Q",84,94,"train",0
"checking tires","p0FpeAE4dmU",28,38,"train",0
"checking tires","blDiuE5hIkc",28,38,"train",0
"checking tires","PHf9JSw0ZUw",32,42,"train",0
"checking tires","y5q5T5a4N60",37,47,"train",0
"checking tires","0h-JO0dTClQ",19,29,"train",0
"checking tires","wy1KrcRZw70",108,118,"train",0
"checking tires","b9iWpYhTcoY",9,19,"train",0
"checking tires","tNeL0PERk4k",49,59,"train",0
"checking tires","J7AM8MXd3sE",12,22,"train",0
"checking tires","aDDYrthLycA",18,28,"train",0
"checking tires","EeLScSeQ7_s",95,105,"train",0
"checking tires","z250bz0EB78",79,89,"train",0
"checking tires","yQncV8KWo04",0,10,"train",0
"checking tires","SEIYKiGzM0k",118,128,"train",0
"checking tires","11-bch9xv-I",24,34,"train",0
"checking tires","ZYR7DX3bBnw",138,148,"train",0
"checking tires","SfMvORA-YwU",13,23,"train",0
"checking tires","jxlq5Fgy8ag",3,13,"train",0
"checking tires","rzLTiDI_euU",66,76,"train",1
"checking tires","ThuhY2ZoJ4Y",15,25,"train",0
"checking tires","3qral2vBh8o",4,14,"train",0
"checking tires","1n1TpFPG7TA",0,10,"train",0
"checking tires","FsJHXsYGFME",0,10,"train",0
"checking tires","kJ3_v9Pk-Go",43,53,"train",0
"checking tires","6OrQ4y82xGg",34,44,"train",0
"checking tires","tgxE2Fn3O48",40,50,"train",0
"checking tires","iNXH6UMRJh4",230,240,"train",0
"checking tires","CuFcJwiX6q4",48,58,"train",0
"checking tires","RtjOCj5_Kbg",38,48,"train",0
"checking tires","K9BUvRF-z5U",3,13,"train",0
"checking tires","gMamUr6q0Ck",37,47,"train",0
"checking tires","D0YTcllsZnA",27,37,"train",0
"checking tires","9vvFDaFGpTU",36,46,"train",0
"checking tires","lCh7hx39mdE",39,49,"train",0
"checking tires","Nq2BBH2yfXs",32,42,"train",0
"checking tires","83j5n7FtLTA",48,58,"train",0
"checking tires","2g3ViPY2xlg",2,12,"train",0
"cheerleading","JAtDkUiFG_U",52,62,"train",0
"cheerleading","Yu_hjtxcIV4",312,322,"train",1
"cheerleading","H0m4L0NSnq4",2,12,"train",0
"cheerleading","g6yY93QR1Jo",52,62,"train",0
"cheerleading","mShOu_s9rXU",136,146,"train",0
"cheerleading","cXuVFGyaSiY",4,14,"train",1
"cheerleading","5si5JDRielQ",0,10,"train",0
"cheerleading","3iN_ZcN4fkY",3,13,"train",0
"cheerleading","42v0_gCo1GU",410,420,"train",0
"cheerleading","_SiFlN5EVuQ",16,26,"train",0
"cheerleading","lORQwIv276w",19,29,"train",0
"cheerleading","oYuxViHbGdY",214,224,"train",0
"cheerleading","Yj2cEqQflPI",218,228,"train",0
"cheerleading","AkDab6yBX_w",145,155,"train",0
"cheerleading","bn998LFDkKo",0,10,"train",0
"cheerleading","Mf0BND_N2aI",99,109,"train",0
"cheerleading","M4o2xkT033I",8,18,"train",0
"cheerleading","A9fsA4WYqQM",157,167,"train",0
"cheerleading","CR_zLiNKDYQ",242,252,"train",0
"cheerleading","UxPA13atc-w",325,335,"train",0
"cheerleading","0H5iLNtW8o4",5,15,"train",0
"cheerleading","4-vLHLBcxh8",392,402,"train",0
"cheerleading","qi9NAszZc3Y",245,255,"train",0
"cheerleading","pgeXMJ6yz7g",154,164,"train",0
"cheerleading","x6mxpD1sQMo",8,18,"train",1
"cheerleading","f2WnuJNVH7k",24,34,"train",1
"cheerleading","BcJVU6shbBk",84,94,"train",0
"cheerleading","BXlDDx5nAgk",259,269,"train",0
"cheerleading","iC8B5nzWQko",4,14,"train",0
"cheerleading","fwtd9KyviEI",0,10,"train",0
"cheerleading","uRmNUGPbJrM",243,253,"train",1
"cheerleading","_6egQhueJqA",61,71,"train",0
"cheerleading","R-XBWYJqYfY",189,199,"train",0
"cheerleading","QjkTxAs2psU",0,10,"train",0
"cheerleading","-kENaJJ0CHI",129,139,"train",0
"cheerleading","aHTQOBBG4J4",563,573,"train",0
"cheerleading","WCs5jjZsSkc",35,45,"train",0
"cheerleading","Q6sQno-nkB0",297,307,"train",0
"cheerleading","iwPkw_YlnN4",681,691,"train",0
"cheerleading","_Jt_jr2u9JY",18,28,"train",0
"cheerleading","-NRp6QMkfdM",10,20,"train",0
"cheerleading","v4gWzWxomto",222,232,"train",0
"cheerleading","caY7MaAA1mk",28,38,"train",1
"cheerleading","Ka2c0qfzAl8",125,135,"train",0
"cheerleading","zLYtDVba5Cw",111,121,"train",0
"cheerleading","Pa8c375S-j8",186,196,"train",0
"cheerleading","jdrbudj8G8Q",62,72,"train",0
"cheerleading","HIvfASBPMIA",261,271,"train",0
"cheerleading","Nu3KTkmU8vQ",1,11,"train",0
"cheerleading","wjymXa_tE_w",105,115,"train",0
"chopping wood","0TdX2-rZV4k",35,45,"train",0
"chopping wood","X7qkZvf6jyE",71,81,"train",0
"chopping wood","duqwJwH2qlM",0,10,"train",0
"chopping wood","lbDuZ1pkD-A",8,18,"train",0
"chopping wood","9y77yIqIiD8",367,377,"train",0
"chopping wood","cU3jhqo1xSE",42,52,"train",0
"chopping wood","nK8h2DmM0Ww",90,100,"train",0
"chopping wood","y6y6X12KmfU",41,51,"train",0
"chopping wood","S-RMHlV5EHY",1,11,"train",0
"chopping wood","5iicxs-zLp4",12,22,"train",0
"chopping wood","sxwXicMnNow",264,274,"train",0
"chopping wood","YDS1IpV10jY",36,46,"train",0
"chopping wood","rEwWRNnu2mo",24,34,"train",0
"chopping wood","w-Rc-4cwJ1Y",324,334,"train",0
"chopping wood","wOHZVKkzjkc",16,26,"train",0
"chopping wood","njbDa_kCAjQ",27,37,"train",0
"chopping wood","M65Qz49cCnI",20,30,"train",0
"chopping wood","zbB9q49kerY",0,10,"train",0
"chopping wood","h1B9qBAFldk",16,26,"train",0
"chopping wood","H5O1nHJLihA",147,157,"train",0
"chopping wood","qh1iNMBvfag",2,12,"train",0
"chopping wood","jWf6vLlcJPM",55,65,"train",0
"chopping wood","EA0R-ovk49E",2,12,"train",0
"chopping wood","BfPP8qUCzTI",87,97,"train",0
"chopping wood","vlayTqI9oi4",36,46,"train",0
"chopping wood","poezv8WKYjY",11,21,"train",0
"chopping wood","nsmkp02rD5w",26,36,"train",1
"chopping wood","RdLZPi5RYfY",18,28,"train",0
"chopping wood","1QEqcxAWH78",109,119,"train",0
"chopping wood","4T6jqUxCo2Y",45,55,"train",0
"chopping wood","aq2kR-mtvpQ",102,112,"train",0
"chopping wood","-nwWj-o-7Bc",218,228,"train",0
"chopping wood","jovbYrLOjgA",13,23,"train",0
"chopping wood","EofaorX0xIM",17,27,"train",0
"chopping wood","OCKxUdJSKw8",13,23,"train",0
"chopping wood","SzKwz-sKdWc",29,39,"train",0
"chopping wood","V_kfqC759Dk",2,12,"train",0
"chopping wood","k3PvGnpPZY8",7,17,"train",0
"chopping wood","N2zn3A7Ufg4",16,26,"train",0
"chopping wood","-jSa98fL8vU",3,13,"train",0
"chopping wood","tU_DcOgIVyw",35,45,"train",0
"chopping wood","zIZbhisCtcg",2,12,"train",0
"chopping wood","AciyBtJvl0c",124,134,"train",0
"chopping wood","6pELoW59vq0",42,52,"train",0
"chopping wood","OJKn36YqzQY",0,10,"train",0
"chopping wood","QiE6JuHXeeQ",159,169,"train",0
"chopping wood","WWNJWOX5TaQ",11,21,"train",0
"chopping wood","ausAXx1MWSU",10,20,"train",0
"chopping wood","vUDQCrmRF6E",303,313,"train",1
"chopping wood","Coh1kwFMYUg",0,10,"train",0
"clapping","3MPNEB6lWPo",15,25,"train",0
"clapping","YyTnAfeqS2U",3,13,"train",0
"clapping","Ryb0K9lGPrg",0,10,"train",0
"clapping","CnPtDLTldTE",154,164,"train",0
"clapping","5HH4AdueVlg",6,16,"train",0
"clapping","CdiV4mBjY1s",0,10,"train",0
"clapping","6eb3EAjCU14",11,21,"train",0
"clapping","STSlc05O4Zs",0,10,"train",0
"clapping","7BnYrhE1GrU",4,14,"train",0
"clapping","K8KysacxQUA",14,24,"train",0
"clapping","ijPU6B7Doa0",93,103,"train",0
"clapping","F7HFfeTOIhw",225,235,"train",0
"clapping","0eXyQUqHepI",0,10,"train",0
"clapping","aBdvOANpWMQ",3,13,"train",0
"clapping","k-cVW7ZEOUE",17,27,"train",1
"clapping","odDV9VIpSq4",4,14,"train",0
"clapping","pPcaOOBLAXs",100,110,"train",0
"clapping","WEh_pEvzkmg",24,34,"train",0
"clapping","loIuNS5fFGI",37,47,"train",0
"clapping","h8g3nSHCY7o",15,25,"train",0
"clapping","mG4G_kh3sIo",8,18,"train",0
"clapping","bATWU13FUss",8,18,"train",0
"clapping","n6DpH3pP3aw",30,40,"train",0
"clapping","zW9xogxYkig",180,190,"train",0
"clapping","xyZmkIcDWcU",13,23,"train",0
"clapping","bCVNjg2562g",0,10,"train",0
"clapping","2vADEsxx5HE",2,12,"train",0
"clapping","Kdns_HRkspw",32,42,"train",0
"clapping","Ek-c5CKrAxs",7,17,"train",0
"clapping","Xm_dV12jyPo",126,136,"train",0
"clapping","Fs8reB-9Md8",13,23,"train",0
"clapping","TIUA_NQagX4",13,23,"train",0
"clapping","p0NL2v1kUlk",7,17,"train",0
"clapping","0C2cBh_NZNU",34,44,"train",0
"clapping","fmjbHBm5jYM",138,148,"train",0
"clapping","8ssH5pwNNXI",73,83,"train",0
"clapping","CrJ6Bu7JgmI",7,17,"train",0
"clapping","NBVksBh0cLg",9,19,"train",0
"clapping","Gl9099z9gpY",11,21,"train",0
"clapping","qQDjVL_qBTo",39,49,"train",0
"clapping","EdS4EijnWtw",3,13,"train",0
"clapping","MJMvM4DjVVY",92,102,"train",0
"clapping","3MCGkk55GaQ",13,23,"train",0
"clapping","ZC8INeM0w5A",9,19,"train",0
"clapping","49SITSgvg60",165,175,"train",0
"clapping","BlM2TyjUcsM",0,10,"train",0
"clapping","ZzS7-2Nb0yw",124,134,"train",0
"clapping","272V1PqXz58",47,57,"train",0
"clapping","_86MVJAAEDg",1,11,"train",0
"clapping","rGDhfSilMF8",8,18,"train",0
"clay pottery making","Yi5lI7yqFbI",13,23,"train",0
"clay pottery making","qBpYlZA9Pac",49,59,"train",0
"clay pottery making","zBUS9HLTrIs",0,10,"train",0
"clay pottery making","7QGcnxNsx9g",250,260,"train",0
"clay pottery making","u5TnYKMuaQ8",80,90,"train",0
"clay pottery making","ONoKzHaprkU",0,10,"train",0
"clay pottery making","sh1yuP__YXE",229,239,"train",0
"clay pottery making","3n4oyutYVhg",279,289,"train",0
"clay pottery making","MPz0ExolHD8",158,168,"train",0
"clay pottery making","zQmFRnqkTRM",27,37,"train",0
"clay pottery making","SNwR5zYGgZI",0,10,"train",0
"clay pottery making","Xk8QPXUsJXc",226,236,"train",0
"clay pottery making","u3_CAVv8gDI",106,116,"train",0
"clay pottery making","-yrhxoAtNLg",10,20,"train",0
"clay pottery making","iDb2R1QUQ5k",130,140,"train",0
"clay pottery making","LL54z8jW5YQ",27,37,"train",0
"clay pottery making","bQ6pFzHnP00",210,220,"train",0
"clay pottery making","MdtN1-D9R8M",37,47,"train",0
"clay pottery making","rXxmeB5unOQ",162,172,"train",0
"clay pottery making","4AsNARLaL5I",308,318,"train",0
"clay pottery making","JaeFA9M215o",29,39,"train",0
"clay pottery making","yG_9ASMp_Iw",405,415,"train",0
"clay pottery making","9l7a7nPUhX0",54,64,"train",0
"clay pottery making","rBsaXxCmNP0",29,39,"train",0
